date,gain,generosity,gift,gold,guide
2008-05-03,6.21885976838,0,29.7963036111,57.7864019575,101.755037055
2008-05-04,6.21885976838,0,29.7963036111,55.2739496985,106.658894262
2008-05-05,7.46263172205,0,31.0378162616,55.2739496985,84.5915368285
2008-05-06,8.70640367573,0,33.5208415625,52.7614974394,84.5915368285
2008-05-07,6.21885976838,0,37.2453795139,55.2739496985,79.6876796211
2008-05-08,6.21885976838,0,36.0038668635,54.017723569,80.913643923
2008-05-09,6.21885976838,0,39.7284048149,59.042628087,78.4617153192
2008-05-10,4.9750878147,0,33.5208415625,55.2739496985,99.3031084509
2008-05-11,6.21885976838,0,33.5208415625,56.530175828,109.110822866
2008-05-12,7.46263172205,0,23.5887403588,55.2739496985,83.3655725267
2008-05-13,7.46263172205,0,29.7963036111,55.2739496985,85.8175011304
2008-05-14,7.46263172205,0,27.3132783102,51.5052713099,80.913643923
2008-05-15,7.46263172205,0,26.0717656597,50.2490451804,78.4617153192
2008-05-16,7.46263172205,0,23.5887403588,51.5052713099,82.1396082248
2008-05-17,6.21885976838,0,22.3472277084,57.7864019575,99.3031084509
2008-05-18,8.70640367573,0,22.3472277084,56.530175828,102.981001356
2008-05-19,7.46263172205,0,26.0717656597,54.017723569,83.3655725267
2008-05-20,8.70640367573,0,28.5547909607,55.2739496985,84.5915368285
2008-05-21,7.46263172205,0,24.8302530093,55.2739496985,87.0434654323
2008-05-22,6.21885976838,0,26.0717656597,50.2490451804,85.8175011304
2008-05-23,7.46263172205,0,24.8302530093,54.017723569,85.8175011304
2008-05-24,6.21885976838,0,26.0717656597,54.017723569,96.8511798472
2008-05-25,6.21885976838,0,22.3472277084,60.2988542165,110.336787168
2008-05-26,6.21885976838,0,21.1057150579,56.530175828,109.110822866
2008-05-27,7.46263172205,0,23.5887403588,54.017723569,87.0434654323
2008-05-28,7.46263172205,0,27.3132783102,51.5052713099,87.0434654323
2008-05-29,8.70640367573,0,27.3132783102,52.7614974394,79.6876796211
2008-05-30,6.21885976838,0,26.0717656597,54.017723569,82.1396082248
2008-05-31,6.21885976838,0,27.3132783102,56.530175828,102.981001356
2008-06-01,6.21885976838,0,24.8302530093,57.7864019575,107.884858564
2008-06-02,7.46263172205,0,26.0717656597,51.5052713099,88.2694297341
2008-06-03,7.46263172205,0,28.5547909607,52.7614974394,91.9473226397
2008-06-04,6.21885976838,0,28.5547909607,51.5052713099,85.8175011304
2008-06-05,7.46263172205,0,31.0378162616,54.017723569,83.3655725267
2008-06-06,7.46263172205,0,28.5547909607,50.2490451804,83.3655725267
2008-06-07,4.9750878147,0,24.8302530093,54.017723569,99.3031084509
2008-06-08,6.21885976838,0,24.8302530093,56.530175828,106.658894262
2008-06-09,7.46263172205,0,29.7963036111,55.2739496985,88.2694297341
2008-06-10,7.46263172205,0,32.2793289121,51.5052713099,87.0434654323
2008-06-11,8.70640367573,0,28.5547909607,50.2490451804,84.5915368285
2008-06-12,6.21885976838,0,31.0378162616,51.5052713099,80.913643923
2008-06-13,7.46263172205,0,31.0378162616,50.2490451804,85.8175011304
2008-06-14,6.21885976838,0,29.7963036111,54.017723569,99.3031084509
2008-06-15,4.9750878147,0,28.5547909607,59.042628087,106.658894262
2008-06-16,6.21885976838,0,23.5887403588,55.2739496985,85.8175011304
2008-06-17,7.46263172205,0,26.0717656597,54.017723569,85.8175011304
2008-06-18,7.46263172205,0,23.5887403588,56.530175828,88.2694297341
2008-06-19,6.21885976838,0,24.8302530093,57.7864019575,87.0434654323
2008-06-20,6.21885976838,0,26.0717656597,52.7614974394,78.4617153192
2008-06-21,7.46263172205,0,22.3472277084,59.042628087,102.981001356
2008-06-22,7.46263172205,0,22.3472277084,61.555080346,111.56275147
2008-06-23,7.46263172205,0,23.5887403588,59.042628087,84.5915368285
2008-06-24,7.46263172205,0,23.5887403588,56.530175828,87.0434654323
2008-06-25,7.46263172205,0,24.8302530093,52.7614974394,84.5915368285
2008-06-26,8.70640367573,0,24.8302530093,57.7864019575,84.5915368285
2008-06-27,7.46263172205,0,24.8302530093,57.7864019575,84.5915368285
2008-06-28,8.70640367573,0,22.3472277084,59.042628087,102.981001356
2008-06-29,7.46263172205,0,23.5887403588,65.3237587345,107.884858564
2008-06-30,7.46263172205,0,24.8302530093,59.042628087,88.2694297341
2008-07-01,7.46263172205,0,22.3472277084,56.530175828,87.0434654323
2008-07-02,8.70640367573,0,22.3472277084,52.7614974394,85.8175011304
2008-07-03,7.46263172205,0,21.1057150579,56.530175828,85.8175011304
2008-07-04,6.21885976838,0,19.8642024074,51.5052713099,95.6252155453
2008-07-05,6.21885976838,0,21.1057150579,55.2739496985,106.658894262
2008-07-06,6.21885976838,0,18.622689757,59.042628087,102.981001356
2008-07-07,7.46263172205,0,21.1057150579,55.2739496985,89.495394036
2008-07-08,7.46263172205,0,23.5887403588,57.7864019575,87.0434654323
2008-07-09,6.21885976838,0,26.0717656597,51.5052713099,85.8175011304
2008-07-10,7.46263172205,0,26.0717656597,56.530175828,84.5915368285
2008-07-11,7.46263172205,0,22.3472277084,54.017723569,83.3655725267
2008-07-12,6.21885976838,0,22.3472277084,59.042628087,100.529072753
2008-07-13,7.46263172205,0,23.5887403588,59.042628087,98.077144149
2008-07-14,7.46263172205,0,22.3472277084,56.530175828,87.0434654323
2008-07-15,8.70640367573,0,26.0717656597,59.042628087,85.8175011304
2008-07-16,7.46263172205,0,22.3472277084,55.2739496985,85.8175011304
2008-07-17,7.46263172205,0,23.5887403588,60.2988542165,80.913643923
2008-07-18,7.46263172205,0,23.5887403588,54.017723569,84.5915368285
2008-07-19,6.21885976838,0,22.3472277084,56.530175828,96.8511798472
2008-07-20,7.46263172205,0,23.5887403588,61.555080346,98.077144149
2008-07-21,7.46263172205,0,23.5887403588,51.5052713099,87.0434654323
2008-07-22,8.70640367573,0,22.3472277084,56.530175828,84.5915368285
2008-07-23,8.70640367573,0,24.8302530093,54.017723569,84.5915368285
2008-07-24,7.46263172205,0,21.1057150579,59.042628087,85.8175011304
2008-07-25,7.46263172205,0,27.3132783102,55.2739496985,82.1396082248
2008-07-26,7.46263172205,0,24.8302530093,54.017723569,94.3992512435
2008-07-27,6.21885976838,0,21.1057150579,59.042628087,105.43292996
2008-07-28,6.21885976838,0,23.5887403588,55.2739496985,84.5915368285
2008-07-29,7.46263172205,0,22.3472277084,52.7614974394,87.0434654323
2008-07-30,7.46263172205,0,24.8302530093,54.017723569,89.495394036
2008-07-31,8.70640367573,0,27.3132783102,52.7614974394,87.0434654323
2008-08-01,8.70640367573,0,24.8302530093,54.017723569,83.3655725267
2008-08-02,8.70640367573,0,23.5887403588,54.017723569,96.8511798472
2008-08-03,8.70640367573,0,21.1057150579,56.530175828,100.529072753
2008-08-04,7.46263172205,0,23.5887403588,54.017723569,91.9473226397
2008-08-05,7.46263172205,0,26.0717656597,55.2739496985,82.1396082248
2008-08-06,8.70640367573,0,24.8302530093,52.7614974394,82.1396082248
2008-08-07,7.46263172205,0,24.8302530093,54.017723569,88.2694297341
2008-08-08,4.9750878147,0,22.3472277084,59.042628087,90.7213583379
2008-08-09,6.21885976838,0,22.3472277084,62.8113064755,104.206965658
2008-08-10,6.21885976838,0,19.8642024074,82.9109245477,101.755037055
2008-08-11,7.46263172205,0,24.8302530093,90.4482813248,87.0434654323
2008-08-12,6.21885976838,0,23.5887403588,87.9358290657,83.3655725267
2008-08-13,7.46263172205,0,26.0717656597,79.1422461592,82.1396082248
2008-08-14,7.46263172205,0,24.8302530093,75.3735677706,83.3655725267
2008-08-15,6.21885976838,0,24.8302530093,87.9358290657,79.6876796211
2008-08-16,6.21885976838,0,26.0717656597,105.522994879,100.529072753
2008-08-17,7.46263172205,0,21.1057150579,111.804125526,101.755037055
2008-08-18,7.46263172205,0,24.8302530093,77.8860200297,84.5915368285
2008-08-19,6.21885976838,0,23.5887403588,74.1173416411,83.3655725267
2008-08-20,7.46263172205,0,23.5887403588,75.3735677706,83.3655725267
2008-08-21,6.21885976838,0,23.5887403588,72.8611155116,77.2357510174
2008-08-22,6.21885976838,0,22.3472277084,72.8611155116,84.5915368285
2008-08-23,6.21885976838,0,23.5887403588,77.8860200297,94.3992512435
2008-08-24,6.21885976838,0,22.3472277084,90.4482813248,101.755037055
2008-08-25,7.46263172205,0,26.0717656597,71.6048893821,83.3655725267
2008-08-26,6.21885976838,0,23.5887403588,54.017723569,85.8175011304
2008-08-27,6.21885976838,0,22.3472277084,52.7614974394,80.913643923
2008-08-28,7.46263172205,0,24.8302530093,57.7864019575,84.5915368285
2008-08-29,6.21885976838,0,21.1057150579,54.017723569,80.913643923
2008-08-30,6.21885976838,0,21.1057150579,55.2739496985,102.981001356
2008-08-31,7.46263172205,0,21.1057150579,59.042628087,101.755037055
2008-09-01,6.21885976838,0,22.3472277084,54.017723569,111.56275147
2008-09-02,7.46263172205,0,22.3472277084,50.2490451804,91.9473226397
2008-09-03,7.46263172205,0,23.5887403588,51.5052713099,85.8175011304
2008-09-04,7.46263172205,0,22.3472277084,46.4803667919,83.3655725267
2008-09-05,7.46263172205,0,21.1057150579,50.2490451804,79.6876796211
2008-09-06,7.46263172205,0,21.1057150579,54.017723569,104.206965658
2008-09-07,7.46263172205,0,24.8302530093,51.5052713099,118.918537281
2008-09-08,6.21885976838,0,22.3472277084,48.9928190509,89.495394036
2008-09-09,8.70640367573,0,23.5887403588,51.5052713099,85.8175011304
2008-09-10,6.21885976838,0,23.5887403588,54.017723569,84.5915368285
2008-09-11,6.21885976838,0,24.8302530093,51.5052713099,79.6876796211
2008-09-12,6.21885976838,0,22.3472277084,48.9928190509,78.4617153192
2008-09-13,6.21885976838,0,21.1057150579,52.7614974394,101.755037055
2008-09-14,7.46263172205,0,21.1057150579,50.2490451804,110.336787168
2008-09-15,6.21885976838,0,22.3472277084,61.555080346,87.0434654323
2008-09-16,7.46263172205,0,26.0717656597,60.2988542165,83.3655725267
2008-09-17,6.21885976838,0,22.3472277084,66.5799848641,85.8175011304
2008-09-18,7.46263172205,0,22.3472277084,75.3735677706,88.2694297341
2008-09-19,7.46263172205,0,23.5887403588,69.0924371231,83.3655725267
2008-09-20,6.21885976838,0,22.3472277084,66.5799848641,102.981001356
2008-09-21,7.46263172205,0,22.3472277084,61.555080346,120.144501583
2008-09-22,7.46263172205,0,21.1057150579,65.3237587345,96.8511798472
2008-09-23,8.70640367573,0,26.0717656597,66.5799848641,94.3992512435
2008-09-24,7.46263172205,0,23.5887403588,64.067532605,89.495394036
2008-09-25,7.46263172205,0,22.3472277084,61.555080346,90.7213583379
2008-09-26,7.46263172205,0,23.5887403588,69.0924371231,90.7213583379
2008-09-27,7.46263172205,0,22.3472277084,61.555080346,99.3031084509
2008-09-28,7.46263172205,0,23.5887403588,61.555080346,109.110822866
2008-09-29,6.21885976838,0,22.3472277084,76.6297939001,91.9473226397
2008-09-30,7.46263172205,0,23.5887403588,70.3486632526,84.5915368285
2008-10-01,8.70640367573,0,26.0717656597,56.530175828,84.5915368285
2008-10-02,7.46263172205,0,24.8302530093,62.8113064755,95.6252155453
2008-10-03,7.46263172205,0,23.5887403588,59.042628087,84.5915368285
2008-10-04,6.21885976838,0,21.1057150579,57.7864019575,102.981001356
2008-10-05,7.46263172205,0,21.1057150579,59.042628087,112.788715771
2008-10-06,8.70640367573,0,24.8302530093,70.3486632526,89.495394036
2008-10-07,8.70640367573,0,23.5887403588,64.067532605,89.495394036
2008-10-08,8.70640367573,0,24.8302530093,69.0924371231,84.5915368285
2008-10-09,7.46263172205,0,23.5887403588,67.8362109936,88.2694297341
2008-10-10,6.21885976838,0,21.1057150579,77.8860200297,82.1396082248
2008-10-11,6.21885976838,0,22.3472277084,66.5799848641,102.981001356
2008-10-12,7.46263172205,0,24.8302530093,57.7864019575,109.110822866
2008-10-13,8.70640367573,0,26.0717656597,69.0924371231,90.7213583379
2008-10-14,9.9501756294,0,26.0717656597,60.2988542165,88.2694297341
2008-10-15,8.70640367573,0,27.3132783102,57.7864019575,88.2694297341
2008-10-16,7.46263172205,0,24.8302530093,57.7864019575,84.5915368285
2008-10-17,4.9750878147,0,24.8302530093,61.555080346,82.1396082248
2008-10-18,6.21885976838,0,23.5887403588,57.7864019575,105.43292996
2008-10-19,7.46263172205,0,23.5887403588,59.042628087,107.884858564
2008-10-20,7.46263172205,0,26.0717656597,59.042628087,85.8175011304
2008-10-21,8.70640367573,0,23.5887403588,61.555080346,88.2694297341
2008-10-22,7.46263172205,0,26.0717656597,64.067532605,88.2694297341
2008-10-23,7.46263172205,0,26.0717656597,62.8113064755,83.3655725267
2008-10-24,7.46263172205,0,26.0717656597,71.6048893821,88.2694297341
2008-10-25,6.21885976838,0,26.0717656597,64.067532605,109.110822866
2008-10-26,6.21885976838,0,24.8302530093,56.530175828,111.56275147
2008-10-27,7.46263172205,0,26.0717656597,62.8113064755,91.9473226397
2008-10-28,8.70640367573,0,27.3132783102,55.2739496985,88.2694297341
2008-10-29,7.46263172205,0,27.3132783102,59.042628087,102.981001356
2008-10-30,7.46263172205,0,27.3132783102,55.2739496985,90.7213583379
2008-10-31,6.21885976838,0,26.0717656597,51.5052713099,93.1732869416
2008-11-01,7.46263172205,0,28.5547909607,55.2739496985,111.56275147
2008-11-02,7.46263172205,0,28.5547909607,52.7614974394,122.596430186
2008-11-03,8.70640367573,0,27.3132783102,56.530175828,118.918537281
2008-11-04,7.46263172205,0,28.5547909607,48.9928190509,122.596430186
2008-11-05,7.46263172205,0,27.3132783102,45.2241406624,82.1396082248
2008-11-06,8.70640367573,0,31.0378162616,56.530175828,84.5915368285
2008-11-07,6.21885976838,0,32.2793289121,62.8113064755,83.3655725267
2008-11-08,6.21885976838,0,32.2793289121,56.530175828,106.658894262
2008-11-09,7.46263172205,0,34.762354213,56.530175828,114.014680073
2008-11-10,7.46263172205,0,36.0038668635,55.2739496985,87.0434654323
2008-11-11,8.70640367573,0,38.4868921644,55.2739496985,91.9473226397
2008-11-12,7.46263172205,0,34.762354213,59.042628087,84.5915368285
2008-11-13,8.12127695096,0,36.0038668635,54.017723569,84.5915368285
2008-11-14,8.12127695096,0,38.4868921644,56.530175828,82.1396082248
2008-11-15,6.76773079247,0,37.2453795139,57.7864019575,110.336787168
2008-11-16,8.12127695096,0,39.7284048149,55.2739496985,112.788715771
2008-11-17,9.47482310946,0,39.7284048149,54.017723569,91.9473226397
2008-11-18,8.12127695096,0,43.4529427662,55.2739496985,88.2694297341
2008-11-19,8.12127695096,0,45.9359680672,54.017723569,83.3655725267
2008-11-20,6.76773079247,0,43.4529427662,56.530175828,88.2694297341
2008-11-21,8.12127695096,0,40.9699174653,59.042628087,84.5915368285
2008-11-22,6.76773079247,0,40.9699174653,57.7864019575,110.336787168
2008-11-23,8.12127695096,0,47.1774807176,57.7864019575,109.110822866
2008-11-24,8.12127695096,0,47.1774807176,56.530175828,93.1732869416
2008-11-25,8.12127695096,0,50.902018669,59.042628087,93.1732869416
2008-11-26,6.76773079247,0,43.4529427662,56.530175828,90.7213583379
2008-11-27,5.41418463397,0,37.2453795139,52.7614974394,116.466608677
2008-11-28,4.06063847548,0,50.902018669,56.530175828,109.110822866
2008-11-29,6.76773079247,0,57.8320356123,63.1045101114,115.260240851
2008-11-30,8.12127695096,0,61.8668287946,59.0765626575,116.585071206
2008-12-01,6.76773079247,0,61.8668287946,56.3912643549,91.413294468
2008-12-02,9.47482310946,0,64.5566909161,55.0486152036,90.0884641134
2008-12-03,8.12127695096,0,65.9016219768,61.7618609601,88.7636337588
2008-12-04,6.76773079247,0,67.2465530376,59.0765626575,88.7636337588
2008-12-05,8.12127695096,0,69.9364151591,56.3912643549,86.1139730495
2008-12-06,6.76773079247,0,64.5566909161,56.3912643549,107.311258723
2008-12-07,6.76773079247,0,76.6610704628,56.3912643549,117.90990156
2008-12-08,6.76773079247,0,79.3509325844,60.4192118088,95.3877855318
2008-12-09,8.12127695096,0,80.6958636451,56.3912643549,84.7891426949
2008-12-10,9.47482310946,0,79.3509325844,55.0486152036,90.0884641134
2008-12-11,8.12127695096,0,83.3857257666,55.0486152036,91.413294468
2008-12-12,6.76773079247,0,86.0755878881,59.0765626575,84.7891426949
2008-12-13,6.76773079247,0,90.1103810704,57.7339135062,102.011937305
2008-12-14,8.12127695096,0,92.8002431919,60.4192118088,112.610580142
2008-12-15,8.12127695096,0,100.869829556,63.1045101114,92.7381248226
2008-12-16,6.76773079247,0,100.869829556,59.0765626575,91.413294468
2008-12-17,6.76773079247,0,100.869829556,56.3912643549,95.3877855318
2008-12-18,8.12127695096,0,102.214760617,55.0486152036,94.0629551772
2008-12-19,5.41418463397,0,94.1451742526,59.0765626575,91.413294468
2008-12-20,5.41418463397,0,92.8002431919,60.4192118088,105.986428369
2008-12-21,6.76773079247,0,92.8002431919,61.7618609601,124.534053333
2008-12-22,6.76773079247,0,95.4901053134,57.7339135062,96.7126158864
2008-12-23,6.76773079247,0,99.5248984956,55.0486152036,98.037446241
2008-12-24,5.41418463397,0,95.4901053134,56.3912643549,104.661598014
2008-12-25,4.06063847548,0,71.2813462198,57.7339135062,111.285749787
2008-12-26,5.41418463397,0,49.7624492478,55.0486152036,113.935410496
2008-12-27,6.76773079247,0,40.3479318226,60.4192118088,121.884392624
2008-12-28,6.76773079247,0,36.3131386403,65.789808414,129.833374752
2008-12-29,9.47482310946,0,34.9682075795,56.3912643549,113.935410496
2008-12-30,8.12127695096,0,34.9682075795,56.3912643549,107.311258723
2008-12-31,8.12127695096,0,30.9334143973,59.0765626575,115.260240851
2009-01-01,8.12127695096,0,24.2087590935,59.0765626575,125.858883688
2009-01-02,8.12127695096,0,25.5536901543,55.0486152036,108.636089078
2009-01-03,8.12127695096,0,29.5884833365,60.4192118088,116.585071206
2009-01-04,8.12127695096,0,29.5884833365,59.0765626575,132.483035461
2009-01-05,6.76773079247,0,25.5536901543,56.3912643549,105.986428369
2009-01-06,9.47482310946,0,25.5536901543,55.0486152036,105.986428369
2009-01-07,6.76773079247,0,24.2087590935,53.7059660523,100.68710695
2009-01-08,8.12127695096,0,24.2087590935,51.0206677497,94.0629551772
2009-01-09,8.12127695096,0,24.2087590935,52.363316901,95.3877855318
2009-01-10,8.12127695096,0,25.5536901543,55.0486152036,111.285749787
2009-01-11,8.12127695096,0,21.518896972,57.7339135062,125.858883688
2009-01-12,8.12127695096,0,24.2087590935,51.0206677497,92.7381248226
2009-01-13,6.76773079247,0,22.8638280328,48.335369447,99.3622765956
2009-01-14,8.12127695096,0,24.2087590935,51.0206677497,99.3622765956
2009-01-15,8.12127695096,0,22.8638280328,52.363316901,91.413294468
2009-01-16,8.12127695096,0,25.5536901543,52.363316901,96.7126158864
2009-01-17,6.76773079247,0,24.2087590935,53.7059660523,113.935410496
2009-01-18,6.76773079247,0,22.8638280328,56.3912643549,127.183714042
2009-01-19,8.12127695096,0,22.8638280328,52.363316901,107.311258723
2009-01-20,6.76773079247,0,24.2087590935,51.0206677497,99.3622765956
2009-01-21,8.12127695096,0,24.2087590935,52.363316901,98.037446241
2009-01-22,8.12127695096,0,24.2087590935,52.363316901,92.7381248226
2009-01-23,6.76773079247,0,24.2087590935,55.0486152036,91.413294468
2009-01-24,6.76773079247,0,22.8638280328,56.3912643549,115.260240851
2009-01-25,6.76773079247,0,25.5536901543,59.0765626575,124.534053333
2009-01-26,9.47482310946,0,22.8638280328,56.3912643549,100.68710695
2009-01-27,8.12127695096,0,24.2087590935,52.363316901,95.3877855318
2009-01-28,12.1819154264,0,22.8638280328,53.7059660523,98.037446241
2009-01-29,13.5354615849,0,24.2087590935,53.7059660523,95.3877855318
2009-01-30,10.8283692679,0,22.8638280328,56.3912643549,92.7381248226
